@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
bien, ' J\' aime beaucoup pas de beug \' , il y a plusieurs choix . Parfait . '
bien, ' Super locker . Beaucoup de mise a jour , voir trop ... Sinon écran perso et icones verrouillage rigolotes . Merci '
neutre, ' Appli Si le tri par taille fonctionne ça me va ! '
mauvais, ' Sav inexistant , commande annulée sans explication . Bref je ne commanderai plus jamais sur zalando. . '
neutre, ' Gros écarts par rapport au site Un des plus de Zalando c\' est la possibilité de filtrage des articles . Sur l\' application mobile c\' est assez limité . Dommage '
bien, ' Bien mais Il manque un accès à l\' aide pour les différentes tailles . '
mauvais, ' Nul Des fringues de merde vendues un fric fou ! '
bien, ' Impeccable Facile à utiliser , interface claire et efficace , commandes passées sans problèmes , colis reçus en temps et en heure ! Jolies promos et produits de qualité , parfait ! '
bien, ' I love it ! Top ! '
bien, ' Samsung Galaxy Note 3 Super app ; ) '
bien, ' Zalendo Très beaux articles . '
bien, ' Nickel Application simple , intuitive et ergonomique . Je recommande ? '
bien, ' Tout est bien Que du bon ! '
bien, ' Cool Merci '
bien, ' géniale ! facile , complète et fiable ! J\' adore ! '
bien, ' Tip top : ) '
bien, ' Aaaaaahhhh j\' adore zalando '
bien, ' Super appli '
bien, ' APPLI GENAIL '
bien, ' Parfait Lappli est super et reflète le site . Pour les gros rageux ( christophe messu par ex ) qui disent que cest des fringues de merde vendu un fric fou c\' est pas la peine de rager psk vous avez pas d\' argent et que vous êtes jaloux cest pas de la faute a zalando si vous avez rate votre life et que vous avez des gouts de merdes : - ) '
bien, ' Super l\' application ? Beaucoup de choix ? '
mauvais, ' Erreur wifi Malgré la màj pour la comptabilité des tablettes android , le problème d\' erreur wifi subsiste au démarrage de l\' application ... ( Galaxy Note 8 ) ... et même sous Android 4.4.2 ... . '
neutre, ' Mouais ... Beaucoup de vetements feminins présents dans la catégorie homme , un filtre sur les tailles qui ne semble pas fonctionner et affiche du coup beaucoup de produits finalement non disponibles . '
mauvais, ' Il y a des vetement jolie mais c trop cher ! ! Boucle d\' oreille a 50 euro ! ! '
bien, ' Cool Tous ce que l on veut '
mauvais, ' Bug Belle application mais plante tout le temps ... Je retourne sur Amazon ... '
bien, ' C\' est super Elle est magnifique cette application , on peut faire toutes les opérations avec comme sur son site internet , en plus bien conçue et le design et la fluidité vraiment cool . '
bien, ' Vraiment elle plante non d une pipe &lt ; 3 '
neutre, ' Prix ! Les fringue son belle mais c\' est trop cher ! ! '
bien, ' Top ! Je n\' ai jamais eu de problèmes , fonctionne très bien ! '
bien, ' Génial . C\' est un petit est vraiment très pratique parce que y\'a vraiment aucun bug . Je la conseille vraiment ! '
neutre, ' Bien . Mais ne mémorise pas les commandes en cours ou effectuées '
bien, ' Ne manque plus que la mémorisation du compte '
bien, ' Nouveautés marque ot star '
bien, ' Superb application sans commentaire '
bien, ' Bon Cool '
bien, ' Appli du tonnerre ... . '
bien, ' J\' aime Bons produits proposés '
neutre, ' Bien le tri par matiere '
bien, ' Pas mal '
bien, ' Love it '
bien, ' Excellente apllis '
mauvais, ' Bug Peu pas écouter ma musique sans que sa plante ou que les chansons passe 10 seconde et passe sans aucune raison à une autre . N arrive pas a synchroniser puis musique qui s arrête et ne reprend plus enfin c super d écouter de la musique '
bien, ' Utilisé tous les jours Fonctionne très bien sur tel Wiko et tablette Galaxy Tab3 . Il manque une ou deux fonctions versus le Web mais l appli est pratique aussi en mode déconnecté '
neutre, ' Des choses à améliorer L\' application est bien faite mais il y a des points à améliorer : pouvoir transférer les musiques synchronisées entre les différents stockages , pouvoir synchroniser une musique sans avoir à l\' associer à une playlist '
mauvais, ' Bug régulièrement ! Mes musiques se desyncronisent souvent . C\' est insupportable ! ! '
mauvais, ' Xperia Z1 et bluetooth KO Toujours pas de solution du support concernant le Bug du bluetooth sur xperia Z1 . Démarrer avec le wifi en fonctionnement et connecter , c\' est pas une solution ... Impossible en 3g même en mode déconnecter . A quand une solution ... Ne prenez pas deezer allez voir ailleurs , vu la qualité du support concernant les Bug . Pourquoi pas le Bug sur spotify ? ? ? Bougez -vous Le support ! Bug signalé depuis au moins 6mois ! ! '
mauvais, ' Chansons inaccessibles hors ligne BUG : en version premium , j\' ai de nombreuses chansons qui deviennent inaccessibles hors ligne , je dois refaire une synchro . La lecture se bloque sur ces morceaux , c\' est extrêmement pénible ! ( sur Samsung Note 2 android 4.3 ) '
mauvais, ' Ca me saoule Je paye mais ca beug je n ai plus les paroles des musique alors svp réparé ca au plus vite ou je vais devoir me désabonner merci '
mauvais, ' Bug de m**** Je paye depuis un moment et je ne peux même pas écouter de la musique via 3g ou wifi ! Tu parles d\' une écoute en toute mobilité ! '
mauvais, ' Bug depuis la mise à jour La musique s\' arrête au bout de quelques minutes : impossible de profiter des chansons achetées ... A remédier très rapidement ! ! '
mauvais, ' Lecture impossible en 3G avec Xperia Z3C Impossible de jouer le moindre titre en 3G avec mon Sony Xperia Z3C . Ca indique que la chanson est en " Chargement " puis plus rien ne se passe . Merci de faire quelque chose rapidement et retrouvez vos 5 étoiles '
mauvais, ' Gros gros bug ! L\' application me fait carrement planter mon note 3 ! Obligé de l\' eteindre et de le rallumer a chaque fois. . '
mauvais, ' J\' ai détesté Je ne recommande pas DUTOUT l\' application au autre il faut s\' aboné pour écouté de la musique mais il faut payée ? ? ? ? ! ! ! ! Moi j\' ai 13 ans alors mes parents ne veulent pas payer c\' est évident mais c\' est aussi " de l\' arnac " '
mauvais, ' Bug Suis premium + et souvent l\' appli me met en compte standard me disant de m\' abonner ! C est lourd ! Prochaine je résilie l\' option et j irai essayer spotify . '
mauvais, ' Qualité audio déplorable ! Pour ceux qui ne sont pas à cheval sur la qualité audio allez y autrement passez votre chemin on est a des années lumieres de la qualité CD en 44khz à quand un service sans compression audio ? '
neutre, ' Pas mal mais ... Le catalogue de l\' application est vraiment intéressant , cependant deux problèmes sont toujours là malgré les mises à jour : la synchronisation qui ne fonctionne pas toujours correctement , ce qui peut être embêtant lorsque l\' on souhaite écouter sa musique sans connexion internet . Deuxième problème , lui beaucoup plus agaçant , les musiques qui s\' arrêtent ou qui se zappent toute seules . Ce sont vraiment les seuls défauts qui écartent l\' application de la perfection . J\' espère que cela sera corrigé au plus vite . '
bien, ' Excellente application ! TOP ! ! ! '
mauvais, ' L\' applis en elle même est bien Mais elle bug et n\' arrête pas de se fermer . Elle mes longtemps a synchroniser les chansons . '
mauvais, ' Ergonomie à revoir J\' aimerais bien classer les artistes de mes playlists par ordre alphabétique . Merci également de rajouter une fonction pour sélectionner tous les albums et playlists en une seule fois plutôt que de cliquer sur chacune une à une , lors de la synchro sur smartphone . Problème de synchro régulier : arrêt de lecture après certains titres . '
mauvais, ' Nul Maintenant il faut le premium pour zapper plus de 6 musiques par heure et écouter les musiques à la demande ... de la merde ! '
mauvais, ' Micro coupures incessantes Jusqu\' à présent j\' avais tjs utilisé deezer sur tous supports et j\' en étais très satisfait mais depuis un mois , les morceaux écoutés sont ponctués de micro coupures toutes les 10 secondes ... Juste insupportable ! ! ! ! ! Désinstaller lappli et la réinstaller ne resoud pas le problème . Je viens d\' essayer spotify et pas de souci d\' écoute , c juste ce qu\' on demande a une appli d\' écoute de musique ... A bon entendeur , salut ! '
bien, ' Indispensable Lenteur au démarrage de l\' application , presque 1min avant de pouvoir l\' utiliser . Passage d\' un chanson à une autre sans raison en plein milieu ... '
mauvais, ' Ça craint. . L\' application bug complètement ... Sans savoir pourquoi elle s\' arrête toute seule , et impossible d\' écouter une chanson en entier sans que ça passe à une autre ou que ça s\' arrête . Dire que je paye pour ça ... '
mauvais, ' Attentiin Très très médiocres ! Plus capable d\' écouter hors connexion alors dite moi pourquoi méritez -vous mon 9.99$ par mois ? Il y\'a un ans deezer était plus meilleurs qu\' aujourd\'hui . Je vous déconseille c\' est de l\' arnaque . '
mauvais, ' Trop lent , pas fluide ! ! Il faudrait rapidement revoir la fluidité qui fait ralentir tout mon Samsung galaxy s4 , la navigation dans l\' application devient quasiment impossible ! ! Vous pouvez pas nous faire la même chose que sur IOS ? ? ! Inspirez vous de Spotify vous verrez de quoi tout le monde vous parle ! '
mauvais, ' Bugs en rafale Plantages , déconnexions en tout genre , musique synchronisée non disponible , et j\' en passe ... Pour 10 € par mois , c\' est vraiment une affaire ! '
mauvais, ' Bug Depuis la nouvelle mise à jour bug : apparemment je ne bénéficie pas de la nouvelle fonctionnalité pour écouter ma musique en vrac et on me demande de m abonner ... ce qui ne fait pas avancer les choses ! ! ! Bug bug bug toujours bug ils font quoi les fabricants ! Franchement j\' ai voulu donner une nouvelle chance a cette application je paye chaque mois pour ça donc bravo la fainéantise ! '
neutre, ' Pas Mal Un prix abordable , un catalogue confortable et un chargement des musiques rapide ! Je regrette des bugs reçurents ( Sony Xperia SP / LG G3 ) comme la desynchronisation des musiques téléchargés , l\' arrêt de l\' application en cours de lecture et la qualité sonore parfois médiocre . Le " Material Design " de Google serait aussi bienvenue . '
mauvais, ' Bug handicapant Je suis abonné et tout se que je peut faire avec l\' application se résumé à : rien . Cela me rappelle une maj faites juste après la nouvelle interface . Merci de régler ça ... '
mauvais, ' Applications mauvaises ! Le service est bon mais les applications ( et interface web puisque pas d\' appli windows ... . ) sont beaucoup trop lourd ! même sur des bons équipement suffisamment puissant ça rame ! ! sa saccade ! j\' ai pris un forfait orange donc contraint d\' utiliser deezer plutôt que spotify ! Très déçu , deezer n\' arrive pas à la cheville de spotify et sans parler de l\' impossibilité d\' associer mon abo orange ... . Très déçu '
neutre, ' Bloqué sans abonnement ! Après 1 mois d\' écoute gratuite sans problème . Tout est de nouveau bloqué ... " zapper + de 6 titres/h " , " musiques a la demande " écoutes gratuites ? ? Pas vraiment . Même sa propre playlist est soumise a abonnement ! Seules possibilités les radios ... '
neutre, ' Bug et rebug ! Des plantages au démarrage de l\' application , des bugs dans le mode flow et dernièrement un plantage lors de la recherche de musique/album/artiste ! Sous OnePlus One pourtant ! '
mauvais, ' Mauvais Appli ridicule , impossible d\' ecouter la musique sans que sa plante toute les 30sec ... ... . . bref désinstallation . '
mauvais, ' Mise à jour Depuis la dernit mise à jour impossible d\' écouter de la musique . Ça ne charge pas , ou ça coupe en plein milieu , et les musiques ne passe pas automatiquement aux suivantes . Je paye pour avoir de la musique en illimitée ! Pas pour à peine quelque secondes . '
mauvais, ' Plante sans raison L\' application plante régulièrement ( après 20/30 min d\' écoute ) de manière inexpliquée et redémarre ma tablette ... que ce soit en écoutant des musiques pretéléchargées ou en streaming . Pour une application nécessitant un abonnement de 10€/mois c\' est inacceptable ! Sans correction de votre part je vais très vite vous quitter ... ( samsung galaxy tab pro 3 ) '
mauvais, ' Plante beaucoup trop régulièrement Le design est bien , beau , ergonomique ... Mais on ne peut pas écouter plus de 10 minutes de musique sans que l\' application ne s\' arrête ! ! C\' est inadmissible , nous payons des abonnements pour profiter de cette application , il faut résoudre ces problèmes ou les clients vont s\' enfuir . '
mauvais, ' Spotify est meilleur J\' ai testé spotify , Google play music et ça . Sur deezer on se moque carrément de vous par rapport a spotify pour les premium . Service saturé de bug pour une même connexion musique plus lente a charger sur deezer etc '
mauvais, ' Cette application n\' arrête pas de beuguer . Je serais vous j\' aurais honte de prendre de l\' argent pour un service que vous n\' êtes pas capable de donner . Ça reflète tout à fait la nouvelle société française qui n\' a pas d\' honneur '
neutre, ' Intérêt de la MAJ du 24 octobre 2014 ? Je lis ici et là que l\' application serait plus stable . Cependant le simple fait de vouloir toucher à l\' égaliseur m\' a encore planté l\' application ( Galaxy Note 3 ver . 4.4.2 ) , pour le reste tout semble un peu plus fluide qu\' auparavant . A voir si les bugs de lecture notamment avec les pistes synchronisées sont réglés . Deux semaines que j\' utilise les deux services ( Deezer et Spotify ) et pour le moment le second a un net avantage en terme de stabilité/réactivité . Voyons avec cette MAJ comment se comporte Deezer , car il va falloir faire un choix . : ) '
mauvais, ' Beaucoup de probleme Ne surtout pas intaller car quand vous etes arriver et que vous avez utiliser deezer pendant 1 an et pas la charge de l application est de 200 mo et des que j ecute une chanson et bah 1 mo en plus sur mon portable j plus la place de mettre une appli donc je supprime '
mauvais, ' Nul Pff l\' application se met en mode hors ligne invariablement ! Sauf qu\' en plus je peux même pas accéder aux musiques synchroniser sans faire planter l\' application . Perso je resili mon abonnement pour aller chez la concurrence que je ne connais pas encore '
bien, ' Bug sélection du lieu Effectivement , comme le signal un des derniers avis , impossible de rentrer une ville pour sélectionner le lieu météo . ça fonctionnais très bien , puis , d\' un coup , il c\' est mis sur " London " ( Londres quoi ) et impossible de l\' en faire démordre à tel point que l\' appli plante . En réinstallant , cela n\' a pas réglé le problème , comme aucun lieu n\' est sélectionnable ( même plus Londres ! ) impossible de lancer l\' appli . C\' est bien dommage car c\' est une bonne appli , je l\' utilise depuis le début . J\' espère la correction de ce bug rapidement , merci d\' avance aux développeurs . BUG Corrigé depuis 04 10 14 ! Fonctionne bien , manque plus que le français ! '
mauvais, ' Bug '
bien, ' jjooooooooool kkoooooooool '
bien, ' Tres bonne application , j aime J aime ... '
bien, ' Sou Sf '
neutre, ' c\' etait pas mal '
neutre, ' Pas mal mais ... Dommage qu\' on ne puisse pas agrandir la taille , en français serait un plus aussi . '
mauvais, ' Mediocre Il ne veut pas s allumet si je pouvai mettre zero je mettrai zero '
bien, ' Sympa Bonne application . Manque juste de pouvoir avoir plusieurs villes favorites en météo . Et la localisation auto pourrait êtes sympa . Sinon génial de pouvoir personnaliser deux raccourcis . Merci '
bien, ' Excellent Marche très bien , faut aller le chercher dans les Widgets et pas dans la liste des applis pour ceux qui disent que ça marche pas . Le fait qu\' il soit en anglais n\' est pas si gênant car c\' est qd mm facile à comprendre . J\' ? le fait qu\' il indique la t° ressentie aussi bien que la t° réelle , la probabilité de pluie en % , l\' heure de lever et coucher du soleil , et le nombre d\' heures de lumière solaire qu\' il reste . Par contre , je n\' ? pas le graphisme . '
bien, ' Samsung galaxy ace Tres bon malgre la langue qui n\' est pas en francais je trouve ca exellent ! ! ! '
bien, ' Cool J\' ador cette aply '
bien, ' Vraiment bien ! ! ! Beau look et donne toute l\' information nécessaire . '
bien, ' Impec avec les raccourcis utiles Fait très bien son taf '
mauvais, ' Bof Même pas en français et pas d\' itinerance ... mieux ailleurs . '
bien, ' Bravo il manque juste la version francaise des explications pour une meilleure utilisation et merci Veuillez m\' envoyer la version francaise pour mieux la comprendre '
mauvais, ' :( On peut même pas aller dans les paramètres on comprend rien '
neutre, ' On vera ... S\' il me plait , je le garde . Mais dans le cas contraire , je le désinstalle très rapidement . '
bien, ' Fun and Nice apps It\'s Nice to decover ur funny and incredible apps '
mauvais, ' Nul hyper nul j n\' arrive pas à l\' utiliser '
bien, ' ???? ??????? ????? ??????? ????? ??? ??? . '
bien, ' C\' est cool . Mais dés fois la température ne concorde dans mon pays . '
bien, ' J\' aime Super '
bien, ' Cool '
mauvais, ' C\' est nul j ai telecharge pour rien sal applications '
bien, ' Nadiredition Bonjour Monsieur merci . '
mauvais, ' Pourris Je pige rien et j\' arrive pas a avoir la météo . Je desinstalle '
bien, ' Exil Excellent c bien . '
bien, ' Abdou Cooooool '
bien, ' C coool '
neutre, ' Intirissa . t Cool '
bien, ' Pas mal Les differents regions sont introuvable '
mauvais, ' Par moment satisfait Devoir améliorer '
neutre, ' Good '
bien, ' Simple mais complet Rien à dire '
bien, ' Merci '
bien, ' Bug selection lieu Impossible de rentrer le lieu meme avec des villes comme paris ou bordeaux ... avant tout marche bien : -( '
mauvais, ' Pffff Ne fonctionne plus pour la ville qui ne s\' affiche même plus ? '
bien, ' Cool '
mauvais, ' zzzzz " Set your weather location " bug ! ! ! ! ! ! perhaps the problem comes from the server from which the weather locations informations are extracted is down ... '
mauvais, ' Tortue ? Pourquoi c\' est devenu lent ? Je regarde les deals et ça prend un temps fou ... Avant ça marchait bien , mais c\' était avant . '
mauvais, ' Dalai livraison trop long ! Le delai livraison est trop long ! Pour une commande passée le 15 , nous sommes aujourd\'hui le 22 et je ne l\' ai toujours pas reçu . En plus , a fallu que je contacte le vendeur via Amazon pour obtenir ce qu\' il considère comme numéro de suivis . Or ce dernier n\' a jamais marché , et dans son message , il n\' a même pas dédaigné me donner le nom du transporteur . Je pète les plomns . '
bien, ' Amazon Très bien . '
bien, ' Ses pas mal '
bien, ' Petit soucis Super mais depuis la dernière mise à jour , un rond de chargement reste en haut de la page de commande , et en plus celle ci fait beuger le téléphone ... . Solution ? Merci le problème vient d\' être corrigé '
mauvais, ' C\' était mieux avant Je trouve la mise à jour très lente et les recherches n\' aboutissent pas toujours . L\' ergonomie est moins bien qu\' avant . Descendre en bas de page pour sélectionner des sous catégories est pénible . '
mauvais, ' CES NUL ! ! ! ! ! ! CES DE LA MERDE DESOLER MAIS J\' AI MIT PLEIN DE CHOSE DANS LE PANIER ET SA MA TOUS SUPPRIMER PTN ! ! ! 40 et je les retrouve plus vraiment ne telecharger pas ! ! ! ! '
mauvais, ' Marchait très bien mais j ai malheureusement fait la dernière mise à jour et depuis si je veux voir le détail d un article et retourner a la liste je reviens systematiquement au debut de la recherche ( catégories préférences effacées ) impossible de me connecter à mon compte , ça tourne et c\' est tout , comment récupérer ma vieille version ? '
neutre, ' MaJ Depuis la dernière MaJ impossible d\' accéder au panier , a mes commandes ... Dégoûté surtout avant noël. . '
mauvais, ' Trop lent , pas pratique Application incroyablement lente , et impossible de filtrer ou trier quand on est sur une liste de produits ... je désinstalle ... '
bien, ' Super appli Depuis peu mon app ne peu plus m\' identifier . ... je ne peux plus commander ! ! ! ! ! Merci la mise à jour ! ! ! ! ! : ( ( ( ( ( j\' attends de voir ... Chaque jour je la desinstalle et la Re- installe ... ... ! : ( mais cependant j\' adore cette app \' . '
bien, ' Cheval de Troie dans l\' appli ( UPDATE ) Une nouvelle version de l\' appli est sortie . Plus de message de sécurité concernant la présence d\' une appli malicieuse . Merci . '
bien, ' Il est aisé de faire ses achats sur l\' application . La recherche de produit est simple et performante . '
bien, ' Pratique Facile à utiliser , pour commander et pour comparer les prix lorsque on est dans un magasin . '
mauvais, ' Marche pas La fonction recherche tourne en rond ! '
neutre, ' Moyen Bonne application mais trop lente par moment pour les chargement domage '
mauvais, ' Site de vente Qui ne permet plus d\' acheter , moteur de recherche qui revient au début de la liste après chaque consultation d\' articles ... bref avec la dernière MAJ , cette application ne me sert plus à rien . '
bien, ' Inutilisable sur Galaxy Mega Ne démarre plus du tout … '
bien, ' Marche bien Très pratique pour lancer une commande à tout moment '
mauvais, ' Les images d\' articles ne s\' affichent pas '
bien, ' Une application efficace Une application simple , performante et efficace pour tout découvrir d\' Amazon . '
bien, ' Bonne appli Bonne appli elle est tres utils quand en veut pas allumé son ordi '
bien, ' Mise à jour décevante L\' application Amazon a toujours été excellente . Elle l\' est toujours , mais pourquoi cette maj qui semble ne rien apporter plus que ... de la lenteur ? '
neutre, ' Pas mal de bugs avec mon LG L9 l\' appli se coupe toute seul au l\' encement au changement de pays et a l\' ouverture de la liste d\' envie ... . . . Problème quand même très gênant a regler svp si il n\' y avais pas ce problème j\' aurais mis 5 étoiles '
bien, ' Excellent Bientôt 1an que j\' utilise cette appli et je n\' ai jamais été déçu . Notifications efficaces , avertissement en cas d\' erreur , prise des commandes instantanées . Je conseil fortement l\' appli '
bien, ' Simple , pratique et très utile . '
bien, ' Problème : petit détail ... ... je trouve l\' application beaucoup trop sensible . À peine tu fais défiler les pages de haut en bas et vis versa que l\' app a vite fait de te faire cliquer part mégarde sur un bouton . C\' est embêtant . Sinon rien à rajouter . '
mauvais, ' ne marche plus impossible de se connecter a mon compte ça ne marche toujours plus un un mois plus tard '
neutre, ' Clair Net deux mots GÉNIAL '
bien, ' Super pratique Fiable , efficace et super pratique ! '
bien, ' Parfait Application nickel fonctionne parfaitement dommage que l on puisse pas gérer son compte vendeur '
bien, ' Excellent Bonne application ! '
bien, ' A voir ? Bon prix '
mauvais, ' Alerte Bitdefender Pourquoi Bitdefender signale t\' il une application malveillante sur la dernière mise à jour ? A surveiller de près . '
bien, ' Bien bien Magnifique jaime '
bien, ' Parfait J\' aime bien et cela ne bug pas . Je peu regarder le site et faire des commandes . '
bien, ' Je recommande Je l\' utilise souvent et c\' est nickel : - ) '
neutre, ' Application malveillante Normal que bitdefender vous afflige d\' une intempestive popup / ! \ Application Malveillante ? '
mauvais, ' Plus long au demarrage depuis la dernière maj '
mauvais, ' Malveillante / bitdefender Trojan détecté '
mauvais, ' Devenu pitoyable ... On me demande une adresse mail et un mot de passe ... ( nouveauter debile ) et en plus de sa soit disant je ne suis pas client ... Je sais pas réfléchissait 5minute pourquoi utiliser cette application qui ne marche que avec une puce bouygue ? ... bref une etoile car ces le minimum ... decu de cette apli ... '
mauvais, ' Calvaire ! Mot de passe à fournir constamment . Service indisponible . Doublons de programmation . Bbox injoignable ... Un vrai calvaire ! Pas d\' alternative , bouger vous chez Bouygues ! '
bien, ' Télécommande ... au top ! Ca fait une semaine que plus moyen de mettre la main sur ma fichue télécommande : s à croire que mon fauteuil mange des choses mnt ! ? Lol . Avec cette appli , fini la galère : ) La fonction télécommande fonctionne vrmt parfaitement ! ! '
neutre, ' Cela fonctionne , mais des difficultés pour ce connecter Je m\' en suis servis uniquement en wifi , j\' ai bien pu regarder la télé , mais des difficulté pour ce connecter , il manque des chaines , et la télécommande ne fonctionne pas . des MAJ sont a faire '
bien, ' Très content Super image et pleins de chaînes , n\' ayant pas la fibre optique , c\' est bien pratique pour regarder les chaînes du câble . '
bien, ' Fonctionne parfaitement J\' ai des problèmes de degroupage chez moi et grâce à cette application et au WiFi je reçois les chaînes et en plus c\' est gratuit '
neutre, ' Le seul souci de cette application est que pour ma part elle ne fonctionne que quand je suis en wifi sinon ca ne fonctionne pas normal ou pas '
bien, ' Problème Depuis la dernière mise à jour , plus moyen d\' utiliser la télécommande . Il me demande d\' activer le wifi alors que je suis déjà connecté . '
bien, ' Nickel On peut meme balancer youtube direct sur sa tele et continuer a ce servir normalement de notre telephone . J adore . Cependant attention quand vous etes pas a la maison service payant . Sauf si vous êtes client bbox entrer vos identifiants et reste et le service sera gratuit . Telecommande j\' adore . '
mauvais, ' Chromecast ne fonctionne plus L application ne fonctionne plus suite à la mise à jour Android lollipop . '
mauvais, ' Application moyenne Ne fonctionne plus avec Android 5.0 final : UnsatisfiedLinkedError . L\' application aurait pu au-moins être testée avec la Developper Preview pour préparer Android 5.0 ! ! ! A quand aussi le Material Design ! Quand l\' application fonctionne en wifi la qualité est très bonne mais je n\' ai jamais réussi a me connecter avec les identifiants . C\' est quand même la base ... . '
neutre, ' Marre des mots de passe L\' application me demande mon mots de passe et mail tout le temps et en plus après me dit que je ne suis pas chez Bouygues ou réfléchi pendant 2 h pour aboutir à rien il y en a marre faite qques choses svp ... '
neutre, ' Depuis Lollipop ça bug Des que je démarre l\' appli , elle s\' arrête 2 secondes après sur mon Nexus 5 , dommage '
mauvais, ' De plus en plus déçu Super pour regarder la télé ou les programmes mais les enregistrements l horreur fonctionnaient super bien à la création de l appli mais maintenant c super désagréable il dit que vs n etes pas clt bbox ou que vs n etes pas abonné à la chaîne alors que c la tnt '
mauvais, ' On ne peut plus changer de chaîne c\' est nul . Quand on veut revenir à la page d\' accueil le l\' application s\' est a beaucoup de choses à revoir '
mauvais, ' Ne marche pas pour Android 5.0 Ne marche plus depuis que je suis passé sous Android 5.0 lolipop . Toutes mes autres applications fonctionnent sauf celle ci . Manque de suivi et de sérieux . '
mauvais, ' Samsung galaxy Y C\' est utile pour la telecommande sinon la tele en direct il y a du son mais l\' image beugue vraiment beaucoup et il n\' y a aucune chaine en replay '
mauvais, ' Plus de " luxe tv " Pas mal mais plus de " luxe tv " depuis dernière mise à jour . A revoir ! En tout cas elle est disponible dans l\' appli sfr tv ... ! Merci de faire le nécessaire . '
bien, ' Pas mal . Gros défauts : demande systématiquement les identifiants pour se connecter . Fonction enregistrement programmation à améliorer . '
mauvais, ' Maj ridicule bein sport abs etc ... Maj totalement hors de contrôle des programmateurs . Fait à la va vite . Ne reconnais même plus ses abonnés ! ! ! !promet bein d \' ou la mise mise à jour . mais en fait rien de cela . . . '
bien, ' Superb applications . Nous pouvons voir les film en direct j\' ai juste un petit problème si la télé beg bien sa marche pas '
mauvais, ' HTC désire 816 L\' application ne veut même pas ce lancé depuis la misse à jour vraiment nul je ne peux plus l\' utiliser vraiment dommage ! ! '
mauvais, ' Ne fonctionne pas Pour la partie programme ca fonctionne bien ( 2 étoiles pour ça ) . Mais pour la partie pilotage des enregistrements sur la bbox rien ne va ! ! ! Demande identifiant et mot de passe et puis me dit que je ne suis pas client chez Bouygues ! ! ! Ca fait maintenant plusieurs semaines que c\' est comme ça ... Faites quelques choses enfin ! ! ! '
mauvais, ' Vidéo sur YouTube non disponible sur la bbox problème de codec à mon avis . Décevant . Je vais aller chez free . Au moins la bas sa marche ! '
mauvais, ' Radio Les podcasts ne sont pas à jour ! ! ! ! Je souhaite écouter les grosses têtes sur RTL en podcast et le dernier podcast date du 4 novembre ! ! ! C\' est nul ... . '
bien, ' Ça fonctionne bien Très peu de bugs pour le moment par rapport à d\' anciennes versions '
bien, ' Btv Btv ne marchait pas , j \' ai appelé Bouygues plusieurs fois , j \' ai bien été pris en charge et ils ont résolu le problème ; maintenant tout marche sauf la télécommande mais ils continuent à travailler sur le problème ; et vont me tenir au courant pour que tout fonctionne ! Pour moi , le service client est très bien ! ! ! Comme je leur ai dit , cette appli m \' étai très pratique ( au temps où ça s \' appelait " guide tv bbox " ) et il faut dire que par rapport à la concurrence , ils étaient les premiers à lancer ce servic '
mauvais, ' Ne marche plus ( Nexus 4 ) Depuis la mise à jour vers Android 5 , appelée LOLLIPOP , sur mon nexus 4 , l\' application ne veut plus démarrer . Ça me marque \' \' l\' application s\' est arrêtée \' \' . A revoir ... . . '
mauvais, ' App Tv vraiment bas de gamme par rapport à ses concurents . En comparant celui de sfr très fluide même en 3G . Et pour orange l\' appli est même disponible sur les stores Tv connectée ! Tous ce que B. tv n\' a pas ! '
mauvais, ' Bande de nuls Lamentable l\' appli ne reconnaît même pas ses clients " vous n\' êtes pas client bbox " alors que j\' ai tous mes forfait chez Bouygues y compris l\' adsl donc impossible d\' enregistrer l\' identifiant et le mot de passe fonctionnent sur le site ... . . Vous êtes nuls ! ! Après mise à jour de l\' appli et l\' annonce pompeuse de bein sport enfin disponible ça ne fonctionne toujours pas je ne suis toujours pas client bbox ! ! Vous persistez dans la médiocrité ! '
mauvais, ' bug incessant depuis maj outre le pop-up récurent à chaque utilisation , le zap par glissement est impossible car l appli s\' arrête ... à corriger urgemment ! ! '
mauvais, ' peut mieux faire de bonnes idées mais manque le réglage du volume du son et de la luminosité par glissé du doigt du haut vers le bas de chaque côté de l\' écran comme le font grand nombre d\' autres applications . impossible de programmer des enregistrements sur la BBOX depuis le smartphone alors que tout fonctionne bien(réseau OK , BBOX OK , boîtier TV OK ) . '
bien, ' How Enfin un truc pour que ma soeur regarde SA CHAINE mon tel pendant que je joue a GTA sur ma Xbox ( dsl pour la double pub ) . ; -D '
mauvais, ' Trop de bugs ... Ne fonctionne pas avec Android 5.0 ... Force close au démarrage . Sous KitKat , impossible d\' accéder à la BBox et programmer un enregistrement : mes identifiants ne sont jamais reconnus , alors que j\' arrive bien à regarder la télé que ça soit en Wifi ou 3/4G . Application à peaufiner ... '
bien, ' C\' est un Appli quii dechiiire Sincèrement c super ! Aucun beug rien . '
neutre, ' Vidéo youtube sur télé [ Bs402 ] L\' appli fonctionne très bien , mais lorsqu\' on essaye de lire une vidéo youtube ou dailymotion sur la télé il y a l\' image mais pas l\' son . Il faut régler ce problème qui vient soit de l\' appli soit de la Bbox . '
